FID,IID,SOL,C1,C2,C3,C4
JPT,36,0,-0.0633322,-0.114293,-0.000702666,0.00570046
JPT,37,0,-0.0638091,-0.11439,0.000146886,0.00752872
JPT,38,0,-0.0639848,-0.114353,0.00176957,0.00815571
JPT,39,0,-0.0640566,-0.115376,0.000889071,0.0058852
JPT,40,0,-0.062625,-0.113008,-0.000281101,0.00648637
JPT,41,0,-0.0642531,-0.113368,-0.000474189,0.00616955
JPT,42,0,-0.0629017,-0.113265,0.00190546,0.00785042
JPT,43,0,-0.0647,-0.115007,0.000394563,0.00439523
JPT,44,0,-0.0624288,-0.112334,-0.00196065,0.00594657
JPT,45,0,-0.0606432,-0.114528,-0.000601592,0.00612221
JPT,46,0,-0.0640993,-0.112243,0.00131179,0.0073266
JPT,47,0,-0.0640922,-0.113782,0.00204765,0.00648819
JPT,48,0,-0.061481,-0.11463,0.000687231,0.00614919
JPT,49,0,-0.0626425,-0.113214,-0.00133919,0.00471721
JPT,50,0,-0.0617247,-0.112674,0.00119676,0.00512331
JPT,51,0,-0.0648463,-0.115417,0.0022742,0.00652545
JPT,52,0,-0.0643152,-0.114466,0.00295602,0.0062447
JPT,53,0,-0.0638404,-0.112505,0.00251281,0.0065607
JPT,54,0,-0.0650269,-0.114316,0.00215604,0.00530145
JPT,55,0,-0.0630386,-0.115667,-0.000920409,0.00449759
JPT,56,0,-0.064066,-0.112029,-0.00062833,0.00518036
JPT,57,0,-0.0634968,-0.114328,0.00206197,0.00607164
JPT,58,0,-0.0617097,-0.115254,-0.000214602,0.00572172
JPT,59,0,-0.0620084,-0.113034,-0.000626991,0.0050905
JPT,60,0,-0.0633337,-0.113874,0.00127415,0.00487963
JPT,61,0,-0.0649905,-0.115492,-0.00118801,0.0050391
JPT,62,0,-0.0625912,-0.114263,0.000302821,0.00461149
JPT,63,0,-0.0649616,-0.113672,0.00288491,0.00681538
JPT,64,0,-0.0606467,-0.113006,-0.000850759,0.00394037
JPT,65,0,-0.0626239,-0.113451,0.00048128,0.00488628
JPT,66,0,-0.0636395,-0.113643,0.0016914,0.00665723
JPT,67,0,-0.0623195,-0.114382,0.000391506,0.00742052
JPT,68,0,-0.0628261,-0.11477,0.000223792,0.00654372
JPT,69,0,-0.0627125,-0.11321,-0.00130074,0.00615466
JPT,70,0,-0.0638638,-0.112699,-0.00111956,0.00589504
JPT,71,0,-0.0622608,-0.115811,-0.00174676,0.00571426
JPT,72,0,-0.0630149,-0.113588,0.00209307,0.00823515
JPT,73,0,-0.0643897,-0.111937,0.00144647,0.00664909
JPT,74,0,-0.0618576,-0.111922,0.00135173,0.00638045
JPT,75,0,-0.0642515,-0.112963,0.000526913,0.00752736
JPT,76,0,-0.0628765,-0.113127,-0.00180785,0.0058878
JPT,77,0,-0.0631376,-0.112649,-0.000168033,0.00528996
JPT,78,0,-0.0636865,-0.114222,-0.00138244,0.00704738
JPT,79,0,-0.0637471,-0.113177,0.000828711,0.00643956
JPT,80,0,-0.0618861,-0.114735,-0.000364381,0.00657365
JPT,81,0,-0.0641415,-0.113834,0.00137787,0.00906677
JPT,82,0,-0.0640821,-0.113143,0.000653539,0.00634648
JPT,83,0,-0.0641543,-0.114024,0.000697944,0.00622436
JPT,84,0,-0.0619971,-0.113961,0.00102594,0.00708141
JPT,85,0,-0.0626167,-0.112336,9.72898e-05,0.00578272
JPT,86,0,-0.0636607,-0.111194,0.000771017,0.00776951
LWK,1,0,0.119806,-0.0205621,-0.00709384,0.00196096
LWK,2,0,0.120909,-0.0223701,-0.00551734,0.00124455
LWK,3,0,0.122667,-0.0202603,-0.00186961,-0.00204494
LWK,4,0,0.119266,-0.0216645,-0.00668959,0.000561145
LWK,5,0,0.12224,-0.0226019,-0.00250692,4.1024e-05
LWK,6,0,0.120845,-0.0229758,-0.00300259,0.00248481
LWK,7,0,0.121292,-0.0212445,-0.00269868,-0.0014268
LWK,8,0,0.118363,-0.0227342,-0.00552369,0.00301346
LWK,9,0,0.12563,-0.0233797,-0.00288882,-0.0023809
LWK,10,0,0.124621,-0.0237869,-0.00450891,0.000929435
LWK,11,0,0.119942,-0.0229109,-0.00418678,0.00247436
LWK,12,0,0.122698,-0.0228038,-0.00479635,0.00290385
LWK,13,0,0.122302,-0.0228964,-0.00382285,0.002484
LWK,14,0,0.124103,-0.0231833,-0.00277753,-0.000338067
LWK,15,0,0.121445,-0.0211172,-0.00365208,-0.000219787
LWK,16,0,0.119199,-0.0224772,-0.00442092,0.00101036
LWK,17,0,0.123756,-0.0220511,-0.0034453,0.000515859
LWK,18,0,0.116602,-0.0212523,-0.00624177,0.0014719
LWK,19,0,0.118788,-0.0213458,-0.00484108,0.000151084
LWK,20,0,0.122536,-0.0232734,-0.00333363,6.08646e-05
LWK,21,0,0.120965,-0.0219444,-0.00258782,-2.53437e-05
LWK,22,0,0.123869,-0.0209688,-0.00482536,0.00105176
LWK,23,0,0.119343,-0.022145,-0.0054754,0.0035574
LWK,24,0,0.122025,-0.0235177,-0.00473394,0.00111546
LWK,25,0,0.117703,-0.019166,-0.00410611,0.000765734
LWK,26,0,0.11836,-0.0223615,-0.00490962,0.000133228
LWK,27,0,0.122251,-0.0227865,-0.00364391,0.000837769
LWK,28,0,0.120986,-0.0223339,-0.00151942,0.00208521
LWK,29,0,0.120906,-0.0207377,-0.00444967,0.000224154
LWK,30,0,0.119242,-0.0214174,-0.00212875,0.000653971
LWK,31,0,0.122037,-0.0230928,-0.00658975,0.00150655
LWK,32,0,0.119176,-0.0224794,-0.0063808,0.000421604
LWK,33,0,0.121347,-0.0228182,-0.00430135,0.000527357
LWK,34,0,0.12067,-0.0238462,-0.00463509,-8.91004e-05
LWK,35,0,0.122809,-0.0234441,-0.00405854,0.000367676
LWK,36,0,0.12166,-0.0209677,-0.00372961,0.00152596
LWK,37,0,0.122876,-0.0228563,-0.00398953,0.000757697
LWK,38,0,0.119784,-0.0209278,-0.00235773,0.00129686
LWK,39,0,0.123589,-0.0228837,-0.00306758,0.0018626
LWK,40,0,0.121703,-0.0247729,-0.00342231,-0.00145924
LWK,41,0,0.120331,-0.0202972,-0.00265422,0.000157989
LWK,42,0,0.12046,-0.0221258,-0.00188183,0.000267369
LWK,43,0,0.120331,-0.0238847,-0.00495849,0.000569967
LWK,44,0,0.121359,-0.0214462,-0.00575589,-0.000617515
LWK,45,0,0.120247,-0.021976,-0.00478801,0.00139014
LWK,46,0,0.12218,-0.0209296,-0.00554762,-0.000203428
LWK,47,0,0.120816,-0.0223872,-0.00530705,0.00197604
LWK,48,0,0.120647,-0.0225812,-0.00335134,0.00161759
LWK,49,0,0.122618,-0.0221955,-0.00389179,0.00234284
LWK,50,0,0.122541,-0.0203028,-0.00424807,-8.38215e-05
LWK,51,0,0.125489,-0.0230724,-0.00488755,-0.000841017
LWK,52,0,0.125482,-0.0234004,-0.00310493,0.000149095
LWK,53,0,0.121948,-0.0211889,-0.00363596,0.000424492
LWK,54,0,0.121349,-0.0232256,-0.00481677,-0.000245895
LWK,55,0,0.122527,-0.0247182,-0.00207141,-0.00164447
LWK,56,0,0.124035,-0.0233611,-0.00322976,-0.000899512
LWK,57,0,0.122881,-0.0235457,-0.00435715,-0.000106762
LWK,58,0,0.12173,-0.0223774,-0.00383689,-0.00232025
LWK,59,0,0.125064,-0.0232903,0.000204889,-0.00115202
LWK,60,0,0.118928,-0.0227595,-0.00507494,0.00135688
LWK,61,0,0.122919,-0.0215566,-0.0072249,0.00211894
LWK,62,0,0.118834,-0.0225204,-0.00434706,0.000418887
LWK,63,0,0.124511,-0.022714,-0.00318388,0.00039212
LWK,64,0,0.122452,-0.0228095,-0.00276165,0.00337893
LWK,65,0,0.121793,-0.0246571,-0.00467875,0.00148924
LWK,66,0,0.121327,-0.022948,-0.00622016,0.00167539
LWK,67,0,0.119345,-0.0225019,-0.00460312,0.0013669
LWK,68,0,0.125023,-0.0233379,-0.00176412,-0.00195233
LWK,69,0,0.119431,-0.0229049,-0.00609912,0.000648937
LWK,70,0,0.121997,-0.0220441,-0.0020038,0.00204778
LWK,71,0,0.121628,-0.0240509,-0.00655757,0.00110424
LWK,72,0,0.120819,-0.0221856,-0.00636638,0.00253291
LWK,73,0,0.118488,-0.0213871,-0.00600134,0.00520197
LWK,74,0,0.122736,-0.0224262,-0.00316482,0.00313897
LWK,75,0,0.125301,-0.0226729,-0.00337115,-0.00154373
LWK,76,0,0.122057,-0.0235095,-0.00490403,0.000447055
LWK,77,0,0.123226,-0.0238807,-0.00228466,-0.000328176
LWK,78,0,0.122046,-0.0239106,-0.00477859,-0.000576764
LWK,79,0,0.122567,-0.024145,-0.00315099,-0.000534863
LWK,80,0,0.12075,-0.0240921,-0.00571153,0.00313378
LWK,81,0,0.1223,-0.0230158,-0.00489257,0.00223
LWK,82,0,0.123407,-0.0235383,-0.0033914,-0.000122276
LWK,83,0,0.122215,-0.0224242,-0.00334781,-0.000545544
LWK,84,0,0.123517,-0.0233149,-0.002424,0.000300632
LWK,85,0,0.12347,-0.0221074,-0.00245827,0.000121557
LWK,86,0,0.124141,-0.0210525,-0.00290369,0.00175082
LWK,87,0,0.122747,-0.0243004,-0.00440498,0.000357863
LWK,88,0,0.123975,-0.0251473,-0.00346848,-0.00153177
LWK,89,0,0.123813,-0.0233077,-0.00377466,5.48189e-05
LWK,90,0,0.123803,-0.0225857,-0.00283763,-0.0010575
MEX,1,0,-0.044561,-0.0154307,0.0497149,-0.0326722
MEX,2,0,-0.0474385,-0.00926737,0.0401319,-0.026973
MEX,4,0,-0.0475226,0.000113686,0.0358691,-0.0237518
MEX,5,0,-0.0420438,-0.00691762,0.0401584,-0.0292598
MEX,6,0,-0.0455862,0.0261597,0.0106744,-0.00142988
MEX,7,0,-0.0515648,0.0133102,0.0198782,-0.00980648
MEX,9,0,-0.0493764,-0.0133766,0.0492994,-0.0321511
MEX,10,0,-0.0498352,0.0149088,0.0231339,-0.0131311
MEX,12,0,-0.0454102,0.00470539,0.0323559,-0.0202765
MEX,13,0,-0.0501774,-0.0184,0.0576285,-0.0373105
MEX,15,0,-0.0573809,-0.0146751,0.0514923,-0.0346461
MEX,16,0,-0.0519885,-0.00516823,0.0413287,-0.0255996
MEX,17,0,-0.0579784,-0.0289327,0.0623207,-0.0452583
MEX,18,0,-0.0469591,0.0101257,0.0257094,-0.014021
MEX,19,0,-0.0475724,0.0123602,0.0289728,-0.0146886
MEX,20,0,-0.0426004,0.037357,0.00250392,0.00372741
MEX,21,0,-0.0462131,0.01859,0.0194255,-0.0112628
MEX,23,0,-0.042408,0.0219642,0.0157816,-0.00714589
MEX,26,0,-0.0540621,0.0194813,0.0185787,-0.010554
MEX,27,0,-0.0465642,0.0138784,0.0259066,-0.0120892
MEX,29,0,-0.0492168,-0.0229502,0.0584394,-0.0377475
MEX,30,0,-0.0435713,-0.00576388,0.0363405,-0.0233868
MEX,33,0,-0.0464313,-0.00217862,0.0386121,-0.0247977
MEX,35,0,-0.0384362,-0.00186782,0.0365227,-0.0239953
MEX,36,0,-0.0409341,1.10698e-05,0.0374753,-0.0217242
MEX,38,0,-0.0567171,-0.0268979,0.0621156,-0.04335
MEX,43,0,-0.048047,-0.00395344,0.0396894,-0.0244837
MEX,44,0,-0.0510625,-0.00127775,0.0367305,-0.023601
MEX,45,0,-0.0478367,-0.00350426,0.0422041,-0.0264494
MEX,46,0,-0.044687,0.0156783,0.0197086,-0.0104223
MEX,48,0,-0.0439193,-0.00180972,0.0354655,-0.0225261
MEX,49,0,-0.0480026,-0.0204792,0.0524211,-0.0357239
MEX,51,0,-0.0511387,-0.000800095,0.0384179,-0.0260635
MEX,53,0,-0.0395442,0.0253249,0.0121851,-0.00465069
MEX,55,0,-0.0480426,-0.0114233,0.0479492,-0.0318526
MEX,56,0,-0.0528019,-0.0237982,0.055921,-0.0406598
MEX,62,0,-0.0480029,0.0181428,0.0194131,-0.00870566
MEX,63,0,-0.0448776,-0.00207671,0.0392446,-0.0256497
MEX,64,0,-0.047241,-0.00767302,0.0473164,-0.0295738
MEX,65,0,-0.0486211,0.00216316,0.0224483,-0.0138459
MEX,67,0,-0.0483173,-0.0110455,0.0442531,-0.0279798
MEX,68,0,-0.0463378,-0.0149637,0.0531608,-0.0365616
MEX,70,0,-0.0448494,0.00765636,0.0313722,-0.0166205
MEX,71,0,-0.0484204,0.000266801,0.036739,-0.0259279
MEX,72,0,-0.0462297,-0.00976417,0.0450391,-0.0296636
MEX,73,0,-0.0470813,0.0176067,0.0185024,-0.00651619
MEX,74,0,-0.0436888,1.75247e-05,0.0325209,-0.023506
MEX,75,0,-0.0479461,8.80307e-05,0.0355396,-0.0252045
MEX,76,0,-0.0451657,0.0462455,-0.0077984,0.012083
MEX,77,0,-0.0449989,0.0208473,0.0184861,-0.00770813
MKK,1,0,0.0928604,-0.0111589,-0.0177692,0.0156724
MKK,2,0,0.0905002,-0.0108252,-0.0197454,0.0203708
MKK,3,0,0.075739,-0.00774077,-0.0278355,0.0180762
MKK,4,0,0.0845481,-0.00752481,-0.0283519,0.0260678
MKK,5,0,0.0887482,-0.0133496,-0.0201658,0.021033
MKK,7,0,0.0877696,-0.0109949,-0.0239359,0.0207666
MKK,8,0,0.0869832,-0.00770183,-0.0279608,0.0267962
MKK,9,0,0.0873841,-0.0092897,-0.0250008,0.0242997
MKK,10,0,0.0898854,-0.00992912,-0.0202218,0.018497
MKK,13,0,0.0685332,-0.00659066,-0.0256437,0.0170772
MKK,14,0,0.0887905,-0.0103327,-0.0212816,0.0197446
MKK,15,0,0.0912252,-0.0103337,-0.0232193,0.018057
MKK,16,0,0.0892705,-0.00926346,-0.0235229,0.0235955
MKK,17,0,0.095104,-0.0112627,-0.0205126,0.0173935
MKK,19,0,0.0926214,-0.0126076,-0.022678,0.0185222
MKK,20,0,0.0874213,-0.0099249,-0.0259213,0.0283954
MKK,21,0,0.0878042,-0.00852176,-0.0233272,0.021231
MKK,22,0,0.0854503,-0.0102555,-0.0228825,0.0231039
MKK,23,0,0.0871617,-0.00991283,-0.0253503,0.0227928
MKK,24,0,0.0865823,-0.00969006,-0.0204152,0.0224381
MKK,25,0,0.0852827,-0.00833295,-0.02508,0.0218886
MKK,26,0,0.0832317,-0.0052325,-0.0234356,0.0224791
MKK,27,0,0.0910291,-0.0114355,-0.0153334,0.0149649
MKK,28,0,0.0854586,-0.00730683,-0.0208195,0.0189923
MKK,29,0,0.0859204,-0.00824843,-0.0227824,0.0208859
MKK,30,0,0.0874069,-0.00915929,-0.0260558,0.0236644
MKK,31,0,0.0865369,-0.00998581,-0.0263272,0.0247371
MKK,32,0,0.0872261,-0.00970243,-0.0254764,0.0256811
MKK,33,0,0.0880859,-0.00887885,-0.0242717,0.0170661
MKK,34,0,0.0818433,-0.00877882,-0.0203918,0.0189559
MKK,35,0,0.0860361,-0.00769775,-0.0239606,0.0220589
MKK,36,0,0.0868222,-0.00876177,-0.0208589,0.0196677
MKK,37,0,0.0878438,-0.00943232,-0.0241035,0.0233041
MKK,39,0,0.0877747,-0.0100293,-0.024232,0.0178698
MKK,40,0,0.0814141,-0.00834222,-0.0240163,0.0206161
MKK,42,0,0.0898099,-0.0112789,-0.0282009,0.0272147
MKK,43,0,0.0845092,-0.00843475,-0.0240492,0.0220155
MKK,44,0,0.087984,-0.00932428,-0.0201246,0.0169441
MKK,46,0,0.0919717,-0.0109577,-0.0224599,0.0232609
MKK,47,0,0.0911681,-0.00941347,-0.023622,0.0221328
MKK,48,0,0.0851283,-0.00936927,-0.0210784,0.0181929
MKK,50,0,0.094087,-0.0142503,-0.0173488,0.0151143
MKK,52,0,0.0898673,-0.0115785,-0.0205781,0.019195
MKK,53,0,0.101626,-0.0140428,-0.0107054,0.00872647
MKK,54,0,0.0816777,-0.00882046,-0.0225937,0.0244924
MKK,55,0,0.102212,-0.0138382,-0.0115677,0.00751808
MKK,56,0,0.0976978,-0.0124721,-0.0155377,0.0153913
MKK,57,0,0.0831154,-0.00963885,-0.0248688,0.0198775
MKK,58,0,0.0958052,-0.0132619,-0.0147586,0.0121485
MKK,59,0,0.0854497,-0.00963473,-0.0219915,0.0242204
MKK,60,0,0.0867486,-0.00867425,-0.0242894,0.0213089
MKK,61,0,0.0976228,-0.0139572,-0.0113052,0.0110608
MKK,62,0,0.0856144,-0.00872669,-0.0272785,0.0328784
MKK,63,0,0.088616,-0.00856979,-0.0254131,0.0241042
MKK,64,0,0.0922061,-0.0109283,-0.0211221,0.0215641
MKK,65,0,0.0840547,-0.00568163,-0.0254524,0.0266485
MKK,66,0,0.0926334,-0.0127131,-0.0203244,0.0176356
MKK,67,0,0.1056,-0.0174342,-0.0101944,0.00743748
MKK,68,0,0.0835291,-0.00749929,-0.025701,0.0218046
MKK,69,0,0.103104,-0.0164162,-0.00902865,0.0100013
MKK,70,0,0.106445,-0.015893,-0.00929564,0.00629826
MKK,71,0,0.087226,-0.0075745,-0.0218396,0.0204683
MKK,72,0,0.0884127,-0.00952304,-0.0188427,0.0173614
MKK,73,0,0.0879732,-0.00881392,-0.0215166,0.0196468
MKK,74,0,0.0869454,-0.00963414,-0.0230708,0.0222472
MKK,78,0,0.085051,-0.0100861,-0.0218095,0.021455
MKK,79,0,0.0864032,-0.0090708,-0.0241929,0.0186501
MKK,80,0,0.0858448,-0.00728933,-0.0263287,0.0251028
MKK,81,0,0.0863625,-0.00649959,-0.0243046,0.0233839
MKK,82,0,0.0841897,-0.00802201,-0.0230334,0.0206048
MKK,83,0,0.0726585,-0.00477509,-0.0248121,0.0114065
MKK,86,0,0.0856242,-0.00799119,-0.023371,0.024176
MKK,87,0,0.0860084,-0.00999534,-0.0252111,0.0202223
MKK,88,0,0.0875717,-0.00864235,-0.0246927,0.0214758
MKK,89,0,0.0873239,-0.00991917,-0.0251796,0.0237084
MKK,90,0,0.0864448,-0.00845189,-0.0283895,0.0315821
MKK,91,0,0.0927967,-0.0114712,-0.0202463,0.0200733
MKK,92,0,0.0875977,-0.00853118,-0.0251534,0.026854
MKK,93,0,0.0878466,-0.0114735,-0.0256921,0.0257142
MKK,94,0,0.0858157,-0.00818304,-0.0243021,0.0218122
MKK,95,0,0.0872837,-0.00948633,-0.0219976,0.0204307
MKK,96,0,0.089239,-0.0094354,-0.022913,0.0167652
MKK,97,0,0.0899862,-0.00845637,-0.0278709,0.0276543
MKK,98,0,0.0889424,-0.00932723,-0.030862,0.0305546
MKK,99,0,0.0852691,-0.0088721,-0.0207101,0.0186017
MKK,100,0,0.0864291,-0.00873285,-0.0253244,0.0242799
MKK,101,0,0.0860045,-0.00896719,-0.0220406,0.0185543
MKK,102,0,0.0878361,-0.00892136,-0.02529,0.0267317
MKK,103,0,0.0873822,-0.00837534,-0.0213531,0.0199115
MKK,104,0,0.0972531,-0.0138836,-0.0172516,0.0146311
MKK,105,0,0.0849116,-0.00796577,-0.0269003,0.0251251
MKK,106,0,0.0857134,-0.00941774,-0.0258239,0.0205857
MKK,107,0,0.0897905,-0.00973423,-0.0215344,0.019396
MKK,108,0,0.0861949,-0.00746613,-0.0263814,0.0302293
MKK,109,0,0.0862478,-0.00849316,-0.0213078,0.020024
MKK,110,0,0.0842307,-0.0083573,-0.0274499,0.0285555
MKK,112,0,0.0911028,-0.0104379,-0.0209335,0.0169594
MKK,113,0,0.0795474,-0.00901179,-0.024735,0.0194192
MKK,115,0,0.0898745,-0.0103916,-0.0207243,0.0179336
MKK,116,0,0.0888978,-0.00952786,-0.020198,0.0185262
MKK,117,0,0.0849838,-0.00896866,-0.0243119,0.0260722
MKK,120,0,0.0896046,-0.011633,-0.0241159,0.0226518
MKK,122,0,0.088353,-0.00884739,-0.0221953,0.0246734
MKK,123,0,0.0821236,-0.0102903,-0.0237023,0.0207139
MKK,124,0,0.0878089,-0.00694035,-0.0270078,0.0316438
MKK,127,0,0.087227,-0.00848833,-0.0228817,0.0211616
MKK,128,0,0.0737643,-0.00466306,-0.0276521,0.0185528
MKK,130,0,0.0831547,-0.00967035,-0.028577,0.025906
MKK,131,0,0.0971689,-0.0126327,-0.0168423,0.0157066
MKK,132,0,0.0857963,-0.00790146,-0.0252846,0.0250239
MKK,133,0,0.0864853,-0.00986027,-0.0214378,0.0185246
MKK,134,0,0.080369,-0.00940182,-0.0283481,0.0195885
MKK,135,0,0.0915656,-0.0118496,-0.0201208,0.018298
MKK,136,0,0.0671544,-0.00574413,-0.0255144,0.015933
MKK,137,0,0.0860257,-0.00737199,-0.0234879,0.0248374
MKK,138,0,0.0903789,-0.0100459,-0.0194394,0.017194
MKK,139,0,0.100508,-0.0138992,-0.0134428,0.0106226
MKK,140,0,0.0876149,-0.0101132,-0.0237939,0.0251516
MKK,141,0,0.0903626,-0.0103956,-0.0163356,0.0170003
MKK,142,0,0.0888411,-0.00843823,-0.0257277,0.0232674
MKK,144,0,0.0878605,-0.00829039,-0.0206125,0.0218287
MKK,146,0,0.0907326,-0.00986148,-0.020141,0.0210498
MKK,147,0,0.088678,-0.0107191,-0.0293465,0.0272184
MKK,148,0,0.0871782,-0.00878418,-0.0230173,0.0208079
MKK,149,0,0.0866744,-0.00894993,-0.0225452,0.0206093
MKK,151,0,0.088364,-0.0101181,-0.0205146,0.0182103
MKK,153,0,0.0892561,-0.00963755,-0.0220812,0.0228246
MKK,155,0,0.0893815,-0.00939884,-0.0215909,0.0195968
MKK,156,0,0.0873292,-0.010442,-0.0227308,0.0197869
MKK,158,0,0.0924948,-0.0103772,-0.0213112,0.0208047
MKK,159,0,0.0949255,-0.011309,-0.0175386,0.0149217
MKK,160,0,0.094074,-0.0111012,-0.0191841,0.0175898
MKK,161,0,0.0854728,-0.00814462,-0.0268773,0.0301996
MKK,162,0,0.0896028,-0.00922897,-0.0206742,0.018991
MKK,163,0,0.0847362,-0.00963382,-0.0260415,0.0264939
MKK,164,0,0.0766579,-0.00762986,-0.0235948,0.0155284
MKK,165,0,0.0908427,-0.010301,-0.0221682,0.0217958
MKK,166,0,0.0906103,-0.00898695,-0.0268432,0.028464
MKK,167,0,0.0892054,-0.00860513,-0.0255727,0.023265
MKK,168,0,0.0901857,-0.0072425,-0.02042,0.0195732
MKK,169,0,0.0834024,-0.0098142,-0.0224865,0.0196465
MKK,170,0,0.0998411,-0.012645,-0.00975282,0.0126883
MKK,171,0,0.0857248,-0.00807996,-0.0242105,0.0197348
TSI,1,0,-0.0475208,0.0529727,-0.0156165,0.0141206
TSI,2,0,-0.0492169,0.0497762,-0.0162297,0.0128393
TSI,3,0,-0.0482576,0.0509969,-0.0170524,0.0145247
TSI,4,0,-0.0485884,0.0522728,-0.0176597,0.0152961
TSI,5,0,-0.047919,0.0513246,-0.0161716,0.0149978
TSI,6,0,-0.0473131,0.0503711,-0.0143136,0.0162809
TSI,7,0,-0.0480449,0.0524625,-0.0137126,0.015359
TSI,8,0,-0.0474384,0.0534132,-0.0138271,0.0153467
TSI,9,0,-0.0471971,0.0539951,-0.015085,0.0164429
TSI,10,0,-0.0448539,0.050128,-0.0154607,0.0151145
TSI,11,0,-0.0472561,0.0501632,-0.0163529,0.0130881
TSI,12,0,-0.0452168,0.0521177,-0.0178746,0.0145644
TSI,13,0,-0.0478701,0.0524491,-0.017263,0.01123
TSI,14,0,-0.0450688,0.0539865,-0.0155827,0.0141861
TSI,15,0,-0.0460543,0.0527092,-0.0176131,0.0158434
TSI,16,0,-0.0484515,0.0505614,-0.0155093,0.016346
TSI,17,0,-0.0474537,0.0517874,-0.0149218,0.0144314
TSI,18,0,-0.0499378,0.0496258,-0.0155304,0.0145027
TSI,19,0,-0.0481729,0.0520296,-0.0140162,0.0161376
TSI,20,0,-0.0481263,0.0532027,-0.0134697,0.015062
TSI,21,0,-0.0470404,0.051724,-0.0153469,0.0153179
TSI,22,0,-0.0455614,0.0525052,-0.0120774,0.0150075
TSI,23,0,-0.0454393,0.0532359,-0.0169669,0.0162287
TSI,24,0,-0.0471223,0.049887,-0.0146634,0.0160375
TSI,25,0,-0.0480685,0.0523304,-0.0158028,0.0150916
TSI,26,0,-0.0478534,0.0518198,-0.0159165,0.0166564
TSI,27,0,-0.0460751,0.0520935,-0.0162765,0.0127878
TSI,28,0,-0.0463924,0.0505443,-0.0156742,0.0173197
TSI,29,0,-0.0461182,0.0553828,-0.0172547,0.0139343
TSI,30,0,-0.0476006,0.0519351,-0.014735,0.0152844
TSI,31,0,-0.0476765,0.0515205,-0.0146512,0.0137272
TSI,32,0,-0.0475113,0.0507791,-0.0155292,0.0160537
TSI,33,0,-0.0475329,0.0506113,-0.0151916,0.0150357
TSI,34,0,-0.0487362,0.0534858,-0.0144092,0.0170899
TSI,35,0,-0.0488032,0.0537563,-0.013604,0.0144618
TSI,36,0,-0.0470886,0.0509896,-0.0156368,0.0186575
TSI,37,0,-0.0471785,0.0527403,-0.0124859,0.0152445
TSI,38,0,-0.0503053,0.0510026,-0.014298,0.0134855
TSI,39,0,-0.0483609,0.0519026,-0.0147742,0.013129
TSI,40,0,-0.0463058,0.05325,-0.0149851,0.0163817
TSI,41,0,-0.0486675,0.0516691,-0.014199,0.0156881
TSI,42,0,-0.0493954,0.047489,-0.0154336,0.0132896
TSI,43,0,-0.0454715,0.0515487,-0.0166426,0.0119464
TSI,44,0,-0.0450802,0.0510779,-0.0166524,0.0121515
TSI,45,0,-0.0448168,0.0527404,-0.0165207,0.0142551
TSI,46,0,-0.0457598,0.050933,-0.0139068,0.0162101
TSI,47,0,-0.048938,0.0539,-0.014105,0.0146994
TSI,48,0,-0.0476837,0.052989,-0.0159463,0.015534
TSI,49,0,-0.0478227,0.0518881,-0.0168103,0.0155997
TSI,50,0,-0.0471496,0.0515199,-0.0149629,0.0147501
TSI,51,0,-0.0458663,0.0517977,-0.0167547,0.014109
TSI,52,0,-0.0474833,0.0517259,-0.012248,0.0151129
TSI,53,0,-0.0467362,0.0519552,-0.0134603,0.0160995
TSI,54,0,-0.0480376,0.0505044,-0.0163213,0.0144167
TSI,55,0,-0.0475647,0.0522984,-0.0158255,0.0169625
TSI,56,0,-0.0440692,0.0525236,-0.016282,0.0154324
TSI,57,0,-0.0471785,0.0531529,-0.018031,0.0149049
TSI,58,0,-0.0489924,0.052633,-0.014265,0.0143786
TSI,59,0,-0.045903,0.0516562,-0.0151391,0.0140023
TSI,60,0,-0.046053,0.0511835,-0.017215,0.0167289
TSI,61,0,-0.0470962,0.0554562,-0.0157029,0.0133893
TSI,62,0,-0.0481611,0.0529723,-0.0134133,0.0139119
TSI,63,0,-0.0459824,0.0521908,-0.0143959,0.017975
TSI,64,0,-0.0466444,0.0516207,-0.0138459,0.015359
TSI,65,0,-0.0474974,0.0512142,-0.016619,0.0166131
TSI,66,0,-0.0466976,0.0504051,-0.0171112,0.014733
TSI,67,0,-0.0473629,0.0502902,-0.0134673,0.0143044
TSI,68,0,-0.0482374,0.0501915,-0.0161018,0.0150575
TSI,69,0,-0.0459738,0.052096,-0.0149238,0.0163217
TSI,70,0,-0.0461969,0.0522282,-0.0171516,0.0137488
TSI,71,0,-0.0485153,0.0515351,-0.0156245,0.0139623
TSI,72,0,-0.0482715,0.0525946,-0.0162947,0.0142105
TSI,73,0,-0.0460766,0.0522311,-0.0150884,0.0134351
TSI,74,0,-0.0458654,0.0520605,-0.0139669,0.0125692
TSI,75,0,-0.0464162,0.0515454,-0.0150363,0.0176954
TSI,76,0,-0.0469207,0.0524883,-0.0150993,0.0168867
TSI,77,0,-0.0501734,0.0507925,-0.0153018,0.0134798
TSI,78,0,-0.0465297,0.0512979,-0.0164726,0.0124645
TSI,79,0,-0.0470386,0.0501116,-0.0143113,0.0155096
TSI,80,0,-0.0478906,0.0524475,-0.0152391,0.0163089
TSI,81,0,-0.0462057,0.051475,-0.017389,0.0164246
TSI,82,0,-0.0477176,0.0516307,-0.0135946,0.0154554
